394|14:03:01|27/4/2015|40.9
395|14:04:01|27/4/2015|40.9
396|14:05:01|27/4/2015|40.9
397|14:06:01|27/4/2015|40.9
398|14:07:01|27/4/2015|40.8
399|14:08:01|27/4/2015|40.8
400|14:09:01|27/4/2015|40.8
401|14:10:01|27/4/2015|40.8
402|14:11:01|27/4/2015|40.8
403|14:12:01|27/4/2015|40.8
404|14:13:01|27/4/2015|40.8
405|14:14:01|27/4/2015|40.8
406|14:15:01|27/4/2015|40.8
407|14:16:01|27/4/2015|40.8
408|14:17:01|27/4/2015|40.8
409|14:18:01|27/4/2015|40.8
410|14:19:01|27/4/2015|40.8
411|14:20:01|27/4/2015|40.7
412|14:21:01|27/4/2015|40.7
413|14:22:01|27/4/2015|40.6
414|14:23:01|27/4/2015|40.6
415|14:24:01|27/4/2015|40.6
416|14:25:01|27/4/2015|40.6
417|14:26:01|27/4/2015|40.6
418|14:27:01|27/4/2015|40.6
419|14:28:01|27/4/2015|40.5
420|14:29:01|27/4/2015|40.5
421|14:30:01|27/4/2015|40.5
422|14:31:01|27/4/2015|40.5
423|14:32:01|27/4/2015|40.5
424|14:33:01|27/4/2015|40.5
425|14:34:01|27/4/2015|40.5
426|14:35:01|27/4/2015|40.4
427|14:36:01|27/4/2015|40.4
428|14:37:01|27/4/2015|40.4
429|14:38:01|27/4/2015|40.4
430|14:39:01|27/4/2015|40.4
431|14:40:01|27/4/2015|40.4
432|14:41:01|27/4/2015|40.4
433|14:42:01|27/4/2015|40.4
434|14:43:01|27/4/2015|40.4
435|14:44:01|27/4/2015|40.4
436|14:45:01|27/4/2015|40.3
437|14:46:01|27/4/2015|40.3
438|14:47:01|27/4/2015|40.3
439|14:48:01|27/4/2015|40.2
440|14:49:01|27/4/2015|40.2
441|14:50:01|27/4/2015|40.1
442|14:51:01|27/4/2015|40.1
443|14:52:01|27/4/2015|40.1
444|14:53:01|27/4/2015|40.1
445|14:54:01|27/4/2015|40
446|14:55:01|27/4/2015|40
447|14:56:01|27/4/2015|40
448|14:57:01|27/4/2015|40
449|14:58:01|27/4/2015|40
450|14:59:01|27/4/2015|40
451|15:00:01|27/4/2015|40
452|15:01:01|27/4/2015|40
453|15:02:01|27/4/2015|39.9
454|15:03:01|27/4/2015|39.9
455|15:04:01|27/4/2015|39.9
456|15:05:01|27/4/2015|39.9
457|15:06:01|27/4/2015|39.9
458|15:07:01|27/4/2015|39.9
459|15:08:01|27/4/2015|39.9
460|15:09:01|27/4/2015|39.9
461|15:10:01|27/4/2015|39.9
462|15:11:01|27/4/2015|39.9
463|15:12:01|27/4/2015|39.9
464|15:13:01|27/4/2015|39.9
465|15:14:01|27/4/2015|39.9
466|15:15:01|27/4/2015|39.8
467|15:16:01|27/4/2015|39.8
468|15:17:01|27/4/2015|39.8
469|15:18:01|27/4/2015|39.8
470|15:19:01|27/4/2015|39.8
471|15:20:01|27/4/2015|39.8
472|15:21:01|27/4/2015|39.8
473|15:22:01|27/4/2015|39.8
474|15:23:01|27/4/2015|39.8
475|15:24:01|27/4/2015|39.8
476|15:25:01|27/4/2015|39.8
477|15:26:01|27/4/2015|39.8
478|15:27:01|27/4/2015|39.8
479|15:28:01|27/4/2015|39.7
480|15:29:01|27/4/2015|39.7
481|15:30:01|27/4/2015|39.7
482|15:31:01|27/4/2015|39.7
483|15:32:01|27/4/2015|39.7
484|15:33:01|27/4/2015|39.7
485|15:34:01|27/4/2015|39.7
486|15:35:01|27/4/2015|39.7
487|15:36:01|27/4/2015|39.7
488|15:37:01|27/4/2015|39.7
489|15:38:01|27/4/2015|39.7
490|15:39:01|27/4/2015|39.7
491|15:40:01|27/4/2015|39.6
492|15:41:01|27/4/2015|39.6
493|15:42:01|27/4/2015|39.6
494|15:43:01|27/4/2015|39.6
495|15:44:01|27/4/2015|39.6
496|15:45:01|27/4/2015|39.6
497|15:46:01|27/4/2015|39.6
498|15:47:01|27/4/2015|39.6
499|15:48:01|27/4/2015|39.6
500|15:49:01|27/4/2015|39.5
501|15:50:01|27/4/2015|39.5
502|15:51:01|27/4/2015|39.4
